,datetime,creator_character_id,guild_id,n_added_characters,n_removed_characters,n_talents,level,n_missions_completed,n_times_flag_turned_on,mean_place,mean_rating,n_seasons,n_characters,energy_delta,cluster,is_premuim
481,2022-12-28 23:42:58,26430007,95618,29,21,9,2,170,0,,0.0,0,8,16580.0,3,False
482,2022-12-28 22:20:34,27227808,95383,1,0,0,1,86,0,,0.0,0,1,560.0,1,False
483,2022-12-28 22:53:25,27534306,95477,52,43,26,4,171,0,,0.0,0,9,94540.0,0,False
484,2022-12-28 00:11:46,27625478,94161,1,0,0,1,87,0,,0.0,0,1,0.0,1,False
485,2022-12-28 08:51:22,27667131,94584,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
486,2022-12-28 10:27:48,28207723,94631,45,41,10,2,173,0,,0.0,0,4,28260.0,3,False
487,2022-12-28 21:45:10,28290408,95336,55,47,13,3,171,0,,0.0,0,8,39340.0,3,True
488,2022-12-28 04:45:06,28394276,94349,1,0,0,1,87,0,,0.0,0,1,280.0,1,False
489,2022-12-28 14:50:57,28453892,95007,5,0,3,1,169,0,,0.0,0,5,4200.0,3,False
490,2022-12-28 13:02:18,28490876,94819,16,7,7,2,172,0,,0.0,0,9,33100.0,3,False
491,2022-12-28 17:16:21,28498604,95148,1,1,0,1,1,0,,0.0,0,0,280.0,1,False
492,2022-12-28 01:58:31,28604289,94255,1,0,0,1,87,0,,0.0,0,1,840.0,1,False
493,2022-12-28 22:59:12,28691413,95524,58,50,15,3,170,0,,0.0,0,8,73200.0,3,False
494,2022-12-28 14:06:18,28713539,94960,36,26,17,3,235,0,,0.0,0,10,101600.0,0,True
495,2022-12-28 18:41:38,28717334,95242,24,17,11,3,171,0,,0.0,0,7,36660.0,3,True
496,2022-12-28 23:01:41,28726442,95571,39,28,9,2,171,0,,0.0,0,11,26540.0,3,True
497,2022-12-28 14:59:32,28794085,95054,44,41,17,3,173,0,,0.0,0,3,57280.0,3,False
498,2022-12-28 11:21:14,28806137,94725,1,0,0,1,87,0,,0.0,0,1,280.0,1,False
499,2022-12-28 08:23:10,28872262,94537,1,0,0,1,87,0,,0.0,0,1,0.0,1,True
500,2022-12-28 00:46:15,28931073,94208,171,169,37,4,216,5,16.25,497.75,4,2,214400.0,0,False
501,2022-12-28 05:54:13,29019554,94443,23,19,2,1,173,0,,0.0,0,4,13320.0,3,False
502,2022-12-28 05:02:54,29031261,94396,2,1,0,1,87,0,,0.0,0,1,2240.0,1,True
503,2022-12-28 10:33:44,29039380,94678,14,4,0,1,87,0,,0.0,0,10,4480.0,3,True
504,2022-12-28 07:32:31,29049132,94490,2,1,0,1,87,0,,0.0,0,1,280.0,1,True
505,2022-12-28 15:23:22,29090532,95101,9,4,1,1,167,0,,0.0,0,5,2880.0,3,False
506,2022-12-27 15:25:59,10676088,93644,3,2,0,1,87,0,,0.0,0,1,840.0,1,True
507,2022-12-27 03:44:12,16264283,93127,2,1,0,1,87,0,,0.0,0,1,0.0,1,False
508,2022-12-27 05:03:50,18772893,93174,19,11,7,2,170,0,,0.0,0,8,16220.0,3,False
509,2022-12-27 12:11:00,21498117,93456,1,1,0,1,29,0,,0.0,0,0,0.0,1,False
510,2022-12-27 02:13:45,22353809,92986,38,34,3,1,160,0,,0.0,0,4,28060.0,3,False
511,2022-12-27 07:39:58,26024494,93362,37,36,21,3,213,0,,0.0,0,1,102680.0,3,False
512,2022-12-27 16:47:03,26413102,93785,57,36,83,7,268,0,,0.0,0,21,1371374.0,2,True
513,2022-12-27 08:46:56,26885844,93409,13,8,3,2,173,0,,0.0,0,5,5340.0,3,False
514,2022-12-27 05:45:16,27278155,93221,10,10,1,1,2,0,,0.0,0,0,1400.0,1,True
515,2022-12-27 02:17:01,27451161,93033,30,18,4,2,173,0,,0.0,0,12,20700.0,3,True
516,2022-12-27 17:48:28,27607262,93832,38,24,17,3,172,0,,0.0,0,14,61980.0,0,False
517,2022-12-27 21:56:55,27951342,93973,16,9,9,2,173,0,,0.0,0,7,18940.0,3,False
518,2022-12-27 07:39:29,28366400,93315,3,1,3,1,167,0,,0.0,0,2,4320.0,3,True
519,2022-12-27 21:20:45,28426982,93926,17,10,3,1,173,0,,0.0,0,7,12080.0,3,True
520,2022-12-27 13:12:37,28455157,93503,10,5,5,2,171,0,,0.0,0,5,7120.0,3,True
521,2022-12-27 23:01:08,28539406,94020,49,45,17,3,170,0,,0.0,0,4,66040.0,3,False
522,2022-12-27 06:13:12,28548399,93268,9,2,0,1,87,0,,0.0,0,7,3360.0,1,True
523,2022-12-27 03:39:23,28690654,93080,55,47,4,2,171,0,,0.0,0,8,20520.0,3,False
524,2022-12-27 15:45:43,28843213,93691,24,15,10,2,173,1,,0.0,0,9,24160.0,3,True
525,2022-12-27 23:21:00,28869065,94067,61,57,19,3,173,0,,0.0,0,4,91040.0,3,False
526,2022-12-27 20:38:05,28878518,93879,1,1,1,1,89,0,,0.0,0,0,1400.0,1,False
527,2022-12-27 14:29:12,28888845,93597,59,46,21,3,173,0,,0.0,0,13,106560.0,0,False
528,2022-12-27 16:38:21,28895492,93738,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
529,2022-12-27 14:20:35,28924035,93550,1,0,0,1,87,0,,0.0,0,1,280.0,1,True
530,2022-11-13 19:29:50,22244329,55715,3,3,1,1,4,0,,0.0,0,0,2840.0,1,False
531,2022-11-23 15:23:27,12975973,59428,3,3,0,1,0,0,,0.0,0,0,0.0,1,True
532,2022-11-23 10:46:09,15508641,59287,6,6,1,1,9,0,,0.0,0,0,3140.0,1,False
533,2022-11-23 14:39:50,18248562,59381,35,35,11,3,31,0,,0.0,0,0,27840.0,1,False
534,2022-11-23 08:37:08,19288967,59240,3,3,0,1,2,0,,0.0,0,0,0.0,1,False
535,2022-11-23 14:02:27,20131250,59334,30,23,7,2,169,0,,0.0,0,7,30560.0,3,True
536,2022-11-23 19:25:41,21432590,59475,46,44,32,4,230,0,,0.0,0,2,190470.0,0,True
537,2022-11-23 23:58:25,21557319,59616,1,0,0,1,86,0,,0.0,0,1,0.0,1,False
538,2022-11-23 20:26:27,21936221,59569,15,15,7,2,18,0,,0.0,0,0,10240.0,1,False
539,2022-11-23 19:32:58,23373491,59522,65,55,14,3,167,0,,0.0,0,10,49620.0,0,False
540,2022-12-21 23:39:10,28066871,87252,67,62,11,3,168,0,,0.0,0,5,61500.0,3,False
541,2022-12-05 01:56:09,21200865,71554,59,54,14,3,166,0,,0.0,0,5,96180.0,3,False
542,2022-12-05 21:45:56,21798520,71930,31,27,23,3,169,1,,0.0,0,4,102800.0,3,False
543,2022-12-05 23:08:29,22271768,72024,27,27,5,2,11,0,,0.0,0,0,11440.0,1,False
544,2022-12-05 10:07:16,22560349,71648,56,56,19,3,71,0,,0.0,0,0,106610.0,1,True
545,2022-12-05 21:40:14,22634708,71836,108,86,85,7,254,0,,0.0,0,22,1379963.0,2,True
546,2022-12-05 21:40:18,24199858,71883,26,18,12,3,171,0,,0.0,0,8,34700.0,3,True
547,2022-12-05 13:00:17,24294089,71742,34,27,8,2,171,0,,0.0,0,7,25220.0,3,False
548,2022-12-05 12:26:24,24476180,71695,1,0,0,1,86,0,,0.0,0,1,280.0,1,False
549,2022-12-05 02:44:28,24635938,71601,60,48,27,4,170,1,,0.0,0,12,127780.0,0,False
550,2022-12-05 22:27:14,25535744,71977,37,32,15,3,169,0,,0.0,0,5,58400.0,3,True
551,2022-12-05 13:38:48,25541379,71789,70,65,18,3,171,1,10.0,485.0,1,5,59000.0,3,True
552,2022-12-16 01:06:49,11901436,81330,9,4,7,2,166,0,,0.0,0,5,12660.0,3,True
553,2022-12-16 09:55:27,16013583,81518,1,0,1,1,158,0,,0.0,0,1,2260.0,3,False
554,2022-12-16 09:44:59,17446483,81471,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
555,2022-12-16 14:00:02,21989006,81612,26,20,19,3,169,0,,0.0,0,6,63180.0,3,False
556,2022-12-16 05:05:29,23924433,81424,69,62,16,3,171,0,,0.0,0,7,61320.0,3,True
557,2022-12-16 04:22:14,24582624,81377,3,2,0,1,86,0,,0.0,0,1,280.0,1,False
558,2022-12-16 21:02:13,25388314,81800,33,30,20,3,171,0,,0.0,0,3,98600.0,3,True
559,2022-12-16 20:44:40,26197178,81753,4,2,1,1,136,0,,0.0,0,2,1400.0,3,False
560,2022-12-16 12:58:17,26659110,81565,74,74,26,4,135,0,,0.0,0,0,100840.0,3,True
561,2022-12-16 16:06:14,26986124,81659,22,11,11,3,167,0,,0.0,0,11,26880.0,0,False
562,2022-12-16 19:32:07,27088796,81706,14,14,0,1,1,0,,0.0,0,0,2520.0,1,True
563,2022-11-08 22:38:45,21557181,53882,17,17,0,1,0,0,,0.0,0,0,0.0,1,False
564,2022-11-29 16:42:52,14900820,65397,73,59,28,4,180,0,,0.0,0,14,138340.0,0,True
565,2022-11-29 04:28:17,15521245,64833,10,6,1,1,168,0,,0.0,0,4,3640.0,3,True
566,2022-11-29 17:18:13,15659107,65491,78,78,17,3,36,1,,0.0,0,0,61700.0,1,True
567,2022-11-29 02:18:23,16573242,64692,57,49,19,4,215,0,,0.0,0,8,149700.0,0,True
568,2022-11-29 18:31:49,16931697,65679,3,1,0,1,85,0,,0.0,0,2,560.0,1,False
569,2022-11-29 02:02:50,17600215,64645,5,5,0,1,1,0,,0.0,0,0,280.0,1,False
570,2022-11-29 19:58:45,19300007,65867,1,0,1,1,162,0,,0.0,0,1,2280.0,3,False
571,2022-11-29 09:07:26,19345409,65209,69,63,11,3,169,0,,0.0,0,6,46120.0,3,True
572,2022-11-29 23:04:19,21745620,66290,1,0,0,1,85,0,,0.0,0,1,0.0,1,False
573,2022-11-29 19:50:06,21886610,65820,29,23,6,2,169,0,,0.0,0,6,23460.0,3,False
574,2022-11-29 22:46:27,21905930,66196,169,152,46,6,218,1,19.0,431.0,1,17,621100.0,2,True
575,2022-11-29 05:01:54,21954851,64927,2,2,0,1,25,0,,0.0,0,0,560.0,1,False
576,2022-11-29 19:33:56,22251758,65726,7,7,4,1,16,0,,0.0,0,0,6160.0,1,False
577,2022-11-29 05:28:54,22811624,65021,1,0,0,1,86,0,,0.0,0,1,0.0,1,False
578,2022-11-29 20:04:03,22827218,65914,28,20,8,2,169,0,,0.0,0,8,42460.0,3,False
579,2022-11-29 00:02:27,23289472,64551,2,2,0,1,1,0,,0.0,0,0,0.0,1,False
580,2022-11-29 05:18:19,23671686,64974,109,107,34,5,218,0,,0.0,0,2,232220.0,0,False
581,2022-11-29 18:31:10,23780821,65632,113,100,28,4,168,0,,0.0,0,13,106120.0,0,False
582,2022-11-29 04:05:23,23859504,64786,15,12,9,2,168,0,,0.0,0,3,19360.0,3,True
583,2022-11-29 03:17:02,23896764,64739,72,70,8,2,166,0,,0.0,0,2,29380.0,3,True
584,2022-11-29 22:35:54,23898581,66149,1,0,0,1,85,0,,0.0,0,1,0.0,1,False
585,2022-11-29 23:06:13,24200778,66337,85,67,33,5,211,2,18.0,518.0,2,18,375540.0,0,True
586,2022-11-29 14:17:49,24238406,65303,1,0,0,1,86,0,,0.0,0,1,280.0,1,False
587,2022-11-29 17:30:51,24264465,65538,5,0,8,2,169,0,,0.0,0,5,19760.0,3,False
588,2022-11-29 08:20:17,24300368,65115,32,20,7,2,160,0,,0.0,0,12,17780.0,3,False
589,2022-11-29 08:51:13,24327255,65162,161,145,28,4,222,0,,0.0,0,16,239480.0,0,False
590,2022-11-29 05:00:37,24329371,64880,1,0,0,1,86,0,,0.0,0,1,0.0,1,False
591,2022-11-29 20:47:21,24378545,65961,19,14,1,1,169,0,,0.0,0,5,12100.0,3,True
592,2022-11-29 14:34:19,24380408,65350,1,1,0,1,7,0,,0.0,0,0,280.0,1,False
593,2022-11-29 07:34:32,24397037,65068,18,11,0,1,86,0,,0.0,0,7,3920.0,1,True
594,2022-11-29 17:46:59,24402212,65585,35,29,13,3,168,0,,0.0,0,6,81080.0,3,True
595,2022-11-29 14:02:34,24567214,65256,3,0,0,1,86,0,,0.0,0,3,280.0,1,True
596,2022-11-29 20:49:54,24572182,66008,35,29,7,2,158,0,,0.0,0,6,16040.0,3,True
597,2022-11-29 00:51:42,24580692,64598,18,8,1,1,171,0,,0.0,0,10,8820.0,3,True
598,2022-11-29 16:46:26,24643896,65444,25,19,9,2,171,0,,0.0,0,6,18520.0,3,True
599,2022-11-29 21:11:47,24646311,66102,35,34,10,2,167,0,,0.0,0,1,20740.0,3,True
600,2022-11-29 19:38:09,24654407,65773,1,1,0,1,0,0,,0.0,0,0,0.0,1,False
601,2022-11-29 20:56:45,24670806,66055,38,30,5,2,169,0,,0.0,0,8,14040.0,3,True
602,2022-11-29 22:51:18,24726443,66243,62,62,31,4,98,0,,0.0,0,0,270340.0,3,False
603,2022-11-18 00:14:34,21442526,57407,5,0,0,1,86,0,,0.0,0,5,1680.0,1,False
604,2022-11-18 21:29:30,22570630,57501,48,48,6,2,9,0,,0.0,0,0,10480.0,1,False
605,2022-11-18 03:48:32,22583142,57454,1,1,0,1,1,0,,0.0,0,0,280.0,1,True
606,2022-11-03 14:01:38,19254812,51391,110,109,16,3,207,0,,0.0,0,1,92320.0,3,False
607,2022-11-03 14:02:23,19916959,51438,92,91,15,3,131,0,,0.0,0,1,71300.0,3,False
608,2022-11-03 08:39:35,20078534,51297,19,7,8,2,171,0,,0.0,0,12,14560.0,3,False
609,2022-11-03 19:13:24,20356673,51579,33,24,21,3,165,0,,0.0,0,9,81100.0,0,False
610,2022-11-03 17:52:31,20362676,51532,21,11,9,2,170,0,,0.0,0,10,18160.0,3,False
611,2022-11-03 13:14:54,20405249,51344,9,5,5,2,169,0,,0.0,0,4,12180.0,3,False
612,2022-11-03 02:36:09,20556129,51203,2,0,0,1,86,0,,0.0,0,2,0.0,1,False
613,2022-11-03 21:59:17,20589663,51720,103,84,39,5,213,0,,0.0,0,19,471844.0,0,False
614,2022-11-03 17:04:48,20677730,51485,20,13,3,1,169,0,,0.0,0,7,9240.0,3,False
615,2022-11-03 03:13:32,20928223,51250,48,36,14,3,168,0,,0.0,0,12,49960.0,0,False
616,2022-11-03 20:34:25,21157556,51673,1,0,0,1,86,0,,0.0,0,1,560.0,1,True
617,2022-11-03 20:05:34,21170896,51626,64,59,25,4,171,0,,0.0,0,5,112600.0,0,False
618,2022-12-22 23:54:21,28062294,88474,39,29,13,3,172,0,,0.0,0,10,48340.0,0,True
619,2022-11-13 12:01:19,14789523,55574,3,1,0,1,86,0,,0.0,0,2,560.0,1,False
620,2022-11-13 18:21:27,16865319,55668,21,14,6,2,170,0,,0.0,0,7,16000.0,3,False
621,2022-11-13 08:44:38,17532595,55527,19,11,2,1,163,0,,0.0,0,8,7640.0,3,False
622,2022-11-13 03:25:58,21745781,55480,5,1,8,2,159,0,,0.0,0,4,13120.0,3,True
623,2022-11-13 14:00:51,22147775,55621,1,1,0,1,0,0,,0.0,0,0,0.0,1,False
624,2022-12-10 23:25:49,25401999,77053,57,47,9,2,170,0,,0.0,0,10,15100.0,3,False
625,2022-12-22 11:45:19,10978400,88098,58,41,25,4,202,0,,0.0,0,17,280220.0,0,False
626,2022-12-22 05:19:44,17673056,87534,96,83,38,4,177,1,,0.0,0,13,211740.0,0,False
627,2022-12-22 06:01:21,19811872,87628,1,0,0,1,87,0,,0.0,0,1,560.0,1,True
628,2022-12-22 00:17:03,21140835,87346,51,50,14,3,174,5,9.333333333333334,586.0,3,1,66180.0,3,False
629,2022-12-22 06:41:09,25473943,87722,59,52,15,3,173,5,16.25,472.25,4,7,64040.0,3,False
630,2022-12-22 21:07:37,25491193,88333,68,50,42,5,215,0,,0.0,0,18,373450.0,0,True
631,2022-12-22 11:30:44,25886218,88051,2,1,0,1,87,0,,0.0,0,1,840.0,1,True
632,2022-12-22 09:31:54,26410825,87863,1,0,0,1,87,0,,0.0,0,1,280.0,1,False
633,2022-12-22 05:37:06,26827516,87581,5,1,1,1,158,0,,0.0,0,4,2260.0,3,True
634,2022-12-22 10:03:59,26967563,87910,10,9,0,1,87,0,,0.0,0,1,4200.0,1,False
635,2022-12-22 05:06:08,27147791,87487,1,0,2,1,167,0,,0.0,0,1,3680.0,3,True
636,2022-12-22 18:13:23,27222426,88192,87,80,20,3,189,0,,0.0,0,7,100140.0,3,False
637,2022-12-22 21:46:22,27544518,88427,75,66,17,3,173,0,,0.0,0,9,73410.0,0,False
638,2022-12-22 21:29:56,27684933,88380,25,25,6,2,98,0,,0.0,0,0,30860.0,1,False
639,2022-12-22 06:31:52,27709520,87675,90,74,32,4,215,0,,0.0,0,16,230200.0,0,False
640,2022-12-22 07:42:26,27780498,87769,18,7,9,2,173,0,,0.0,0,11,22580.0,3,False
641,2022-12-22 20:22:37,27816723,88286,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
642,2022-12-22 11:27:58,27919441,88004,1,0,0,1,87,0,,0.0,0,1,280.0,1,False
643,2022-12-22 01:50:07,27993386,87393,31,23,7,2,173,0,,0.0,0,8,31760.0,3,True
644,2022-12-22 00:13:20,28039041,87299,10,5,0,1,87,0,,0.0,0,5,6160.0,1,False
645,2022-12-22 19:13:54,28072046,88239,20,18,11,3,164,0,,0.0,0,2,28020.0,3,False
646,2022-12-22 10:49:28,28079337,87957,16,8,8,2,173,1,,0.0,0,8,11080.0,3,True
647,2022-12-22 09:22:04,28080257,87816,6,2,0,1,87,0,,0.0,0,4,3920.0,1,True
648,2022-12-22 04:14:50,28103142,87440,1,1,0,1,0,0,,0.0,0,0,0.0,1,False
649,2022-12-22 17:35:58,28175270,88145,61,49,15,3,171,0,,0.0,0,12,48320.0,0,True
650,2022-12-23 14:28:29,16751929,89085,23,12,13,3,163,0,,0.0,0,11,36680.0,0,True
651,2022-12-23 22:02:23,18766154,89555,1,0,1,1,163,0,,0.0,0,1,1680.0,3,False
652,2022-12-23 11:40:29,19672768,88897,9,4,23,4,196,0,,0.0,0,5,169920.0,0,False
653,2022-12-23 16:16:22,20921668,89226,29,29,9,2,23,0,,0.0,0,0,23100.0,1,False
654,2022-12-23 02:32:16,22567548,88568,31,30,6,2,173,0,,0.0,0,1,11600.0,3,True
655,2022-12-23 01:53:22,22647220,88521,47,33,28,4,230,1,7.0,501.0,1,14,195250.0,0,False
656,2022-12-23 23:45:55,23374779,89696,2,2,0,1,0,0,,0.0,0,0,0.0,1,False
657,2022-12-23 09:53:44,24893216,88709,1,1,0,1,3,0,,0.0,0,0,280.0,1,True
658,2022-12-23 20:26:32,25480337,89414,13,8,5,2,171,0,,0.0,0,5,15200.0,3,False
659,2022-12-23 16:57:50,26665918,89320,64,62,15,3,173,0,,0.0,0,2,43260.0,3,False
660,2022-12-23 12:27:13,26777882,88944,48,34,23,4,235,0,,0.0,0,14,181190.0,0,True
661,2022-12-23 17:45:40,26783908,89367,19,15,10,2,168,0,,0.0,0,4,24780.0,3,False
662,2022-12-23 20:52:11,27078147,89508,1,1,0,1,2,0,,0.0,0,0,0.0,1,False
663,2022-12-23 15:48:22,27080033,89179,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
664,2022-12-23 22:47:03,27090245,89602,1,0,1,1,166,0,,0.0,0,1,1680.0,3,True
665,2022-12-23 12:53:29,27182544,88991,21,14,1,1,165,0,,0.0,0,7,16220.0,3,False
666,2022-12-23 05:18:52,27420249,88615,1,1,0,1,3,0,,0.0,0,0,560.0,1,False
667,2022-12-23 09:57:45,27575568,88756,14,8,7,2,171,0,,0.0,0,6,18460.0,3,False
668,2022-12-23 20:30:01,27770539,89461,5,0,0,1,87,0,,0.0,0,5,280.0,1,False
669,2022-12-23 13:43:22,27873947,89038,10,10,2,1,11,0,,0.0,0,0,5940.0,1,False
670,2022-12-23 15:39:01,27916750,89132,40,38,20,3,173,0,,0.0,0,2,66240.0,3,True
671,2022-12-23 07:32:24,28030623,88662,19,12,9,2,171,0,,0.0,0,7,15560.0,3,True
672,2022-12-23 10:59:55,28165518,88850,67,56,28,4,182,0,,0.0,0,11,140800.0,0,True
673,2022-12-23 10:57:36,28209931,88803,22,21,5,2,170,0,,0.0,0,1,14820.0,3,False
674,2022-12-23 16:35:18,28291420,89273,16,10,2,1,173,0,,0.0,0,6,7640.0,3,False
675,2022-12-23 23:40:44,28292179,89649,5,1,0,1,87,0,,0.0,0,4,2520.0,1,True
676,2022-12-05 23:29:29,25669788,72071,38,32,7,2,169,0,,0.0,0,6,38640.0,3,True
677,2022-12-17 03:18:14,16264283,81988,1,1,0,1,9,0,,0.0,0,0,0.0,1,False
678,2022-12-17 19:24:42,19506593,82552,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
679,2022-12-17 08:31:53,22755182,82176,11,4,6,2,168,0,,0.0,0,7,13480.0,3,True
680,2022-12-17 17:06:07,25516608,82270,87,74,12,3,170,0,,0.0,0,13,43740.0,0,False
681,2022-12-17 02:04:36,25694651,81894,45,38,10,2,161,0,,0.0,0,7,29480.0,3,False
682,2022-12-17 18:52:14,25732900,82458,1,0,0,1,86,0,,0.0,0,1,280.0,1,False
683,2022-12-17 17:22:59,25909310,82317,12,4,5,2,171,0,,0.0,0,8,11720.0,3,False
684,2022-12-17 23:09:39,26566949,82787,1,0,0,1,86,0,,0.0,0,1,840.0,1,False
685,2022-12-17 06:33:01,26610396,82129,21,13,7,2,171,0,,0.0,0,8,22240.0,3,True
686,2022-12-17 02:07:00,26798559,81941,70,67,24,4,168,0,,0.0,0,3,90320.0,3,False
687,2022-12-17 18:50:45,26816223,82411,6,3,7,2,163,0,,0.0,0,3,11360.0,3,False
688,2022-12-17 20:33:48,26964642,82693,1,1,0,1,0,0,,0.0,0,0,0.0,1,False
689,2022-12-17 00:53:45,26985480,81847,1,0,0,1,86,0,,0.0,0,1,280.0,1,True
690,2022-12-17 04:21:31,27151839,82035,45,44,7,2,171,0,,0.0,0,1,28440.0,3,True
691,2022-12-17 15:53:25,27154323,82223,2,2,0,1,1,0,,0.0,0,0,0.0,1,False
692,2022-12-17 17:42:58,27214744,82364,2,2,0,1,0,0,,0.0,0,0,0.0,1,False
693,2022-12-17 19:58:19,27220563,82599,16,4,5,2,169,0,,0.0,0,12,7440.0,3,False
694,2022-12-17 19:01:08,27255523,82505,44,44,13,3,131,0,,0.0,0,0,44860.0,3,True
695,2022-12-17 04:40:39,27283537,82082,13,4,1,1,166,0,,0.0,0,9,5920.0,3,False
696,2022-12-17 20:33:34,27293772,82646,47,34,14,3,170,0,,0.0,0,13,53860.0,0,False
697,2022-12-17 21:58:58,27369833,82740,8,8,0,1,0,0,,0.0,0,0,0.0,1,False
698,2022-11-08 16:03:14,15910336,53694,11,11,0,1,0,0,,0.0,0,0,0.0,1,True
699,2022-11-08 16:04:37,19704048,53741,19,19,5,2,14,0,,0.0,0,0,12260.0,1,True
700,2022-11-08 15:47:12,20564800,53647,35,24,5,2,171,0,,0.0,0,11,8460.0,3,False
701,2022-11-08 04:54:56,20808853,53318,2,2,0,1,68,0,,0.0,0,0,280.0,1,False
702,2022-11-08 05:45:54,20905131,53365,35,35,13,3,31,0,,0.0,0,0,73300.0,1,False
703,2022-11-08 20:18:49,21167400,53835,30,20,5,2,162,0,,0.0,0,10,12600.0,3,False
704,2022-11-08 12:09:32,21273177,53459,114,113,22,4,207,0,,0.0,0,1,134190.0,3,False
705,2022-11-08 11:53:46,21402115,53412,2,0,0,1,86,0,,0.0,0,2,560.0,1,False
706,2022-11-08 17:11:12,21422746,53788,1,1,0,1,68,0,,0.0,0,0,0.0,1,False
707,2022-11-08 12:53:34,21589657,53506,23,16,10,3,171,0,,0.0,0,7,36380.0,3,True
708,2022-11-08 13:20:33,21641775,53553,9,2,2,1,163,0,,0.0,0,7,6720.0,3,False
709,2022-11-08 15:06:08,21682393,53600,17,13,2,1,170,0,,0.0,0,4,5340.0,3,True
710,2022-11-30 12:39:21,16110689,66948,1,1,0,1,0,0,,0.0,0,0,0.0,1,False
711,2022-11-30 21:42:59,16622600,67465,31,24,4,2,168,0,,0.0,0,7,20300.0,3,False
712,2022-11-30 09:21:55,18417037,66713,25,23,8,2,170,0,,0.0,0,2,17740.0,3,False
713,2022-11-30 23:55:56,19520255,67559,29,26,11,3,169,0,,0.0,0,3,27960.0,3,False
714,2022-11-30 12:26:29,19830732,66901,63,52,13,3,171,0,,0.0,0,11,86500.0,0,True
715,2022-11-30 07:56:48,21053918,66666,19,13,15,3,170,0,,0.0,0,6,41720.0,3,False
716,2022-11-30 12:06:04,21140973,66854,12,6,2,1,170,0,,0.0,0,6,11560.0,3,False
717,2022-11-30 00:29:38,21158223,66431,16,10,4,2,167,0,,0.0,0,6,12920.0,3,False
718,2022-11-30 16:10:10,21162984,67089,4,3,2,1,170,0,,0.0,0,1,3380.0,3,False
719,2022-11-30 10:46:29,21623628,66760,42,29,11,3,167,0,,0.0,0,13,48780.0,0,False
720,2022-11-30 01:55:57,22350428,66525,193,190,17,3,186,6,12.333333333333334,523.3333333333334,3,3,112720.0,3,False
721,2022-11-30 16:34:27,22433481,67136,61,61,18,3,58,2,,0.0,0,0,121960.0,1,False
722,2022-11-30 21:18:24,22784944,67418,82,75,35,5,218,0,,0.0,0,7,247870.0,0,False
723,2022-11-30 20:15:57,22920506,67371,1,1,0,1,0,0,,0.0,0,0,0.0,1,False
