,datetime,creator_character_id,guild_id,n_added_characters,n_removed_characters,n_talents,level,n_missions_completed,n_times_flag_turned_on,mean_place,mean_rating,n_seasons,n_characters,energy_delta,cluster,is_premuim
724,2022-11-30 17:00:08,23704231,67230,2,2,0,1,0,0,,0.0,0,0,0.0,1,True
725,2022-11-30 17:53:34,24034994,67277,12,3,1,1,169,0,,0.0,0,9,2260.0,3,True
726,2022-11-30 23:54:08,24036926,67512,52,51,7,2,169,1,8.0,500.0,1,1,27700.0,3,False
727,2022-11-30 00:18:46,24051922,66384,11,7,4,1,169,0,,0.0,0,4,5640.0,3,False
728,2022-11-30 20:05:06,24137712,67324,96,76,56,6,227,1,14.0,463.0,1,20,566380.0,2,True
729,2022-11-30 06:12:05,24283624,66619,48,48,11,3,14,0,,0.0,0,0,23120.0,1,True
730,2022-11-30 00:46:30,24366332,66478,49,48,16,3,168,1,10.0,500.0,1,1,45260.0,3,False
731,2022-11-30 13:59:10,24477675,67042,58,52,20,3,211,0,,0.0,0,6,94620.0,3,False
732,2022-11-30 12:02:31,24491360,66807,47,36,24,4,171,0,,0.0,0,11,103500.0,0,True
733,2022-11-30 16:35:24,24507966,67183,56,56,20,3,67,0,,0.0,0,0,82900.0,1,True
734,2022-11-30 12:46:15,24667172,66995,49,48,13,3,171,0,,0.0,0,1,64240.0,3,False
735,2022-11-30 04:15:02,24699004,66572,124,115,24,4,171,0,,0.0,0,9,91100.0,0,True
736,2022-11-24 11:56:26,12545275,60039,1,0,0,1,86,0,,0.0,0,1,840.0,1,True
737,2022-11-24 01:32:34,13401312,59663,39,32,14,3,171,0,,0.0,0,7,48980.0,3,False
738,2022-11-24 05:31:29,20676120,59898,9,1,5,2,166,0,,0.0,0,8,14340.0,3,False
739,2022-11-24 01:46:03,20810072,59710,158,143,39,5,223,0,,0.0,0,15,326390.0,0,True
740,2022-11-24 20:14:27,20959434,60274,112,106,25,4,168,1,,0.0,0,6,102440.0,0,False
741,2022-11-24 19:34:03,21175289,60227,46,42,18,3,233,0,,0.0,0,4,135140.0,3,True
742,2022-11-24 04:21:19,21461984,59851,1,0,0,1,86,0,,0.0,0,1,0.0,1,False
743,2022-11-24 03:50:52,22175858,59804,30,23,9,2,170,1,12.0,458.0,1,7,20120.0,3,False
744,2022-11-24 08:31:38,22293020,59945,5,1,8,2,170,0,,0.0,0,4,11200.0,3,False
745,2022-11-24 17:02:43,22467130,60180,70,65,17,3,202,0,,0.0,0,5,131360.0,3,False
746,2022-11-24 16:06:24,22549838,60133,49,40,22,4,169,0,,0.0,0,9,97820.0,0,False
747,2022-11-24 03:18:59,22854703,59757,66,57,14,3,170,1,9.0,479.0,1,9,58020.0,3,False
748,2022-11-24 09:01:35,23361945,59992,135,124,25,4,171,0,,0.0,0,11,97820.0,0,False
749,2022-11-24 21:47:18,23756142,60321,17,17,0,1,0,0,,0.0,0,0,0.0,1,False
750,2022-11-24 15:38:17,23759385,60086,63,54,15,3,171,1,11.0,458.0,1,9,78100.0,0,False
751,2022-11-14 16:49:24,18981296,56044,83,81,30,4,171,0,,0.0,0,2,124660.0,3,True
752,2022-11-14 15:26:21,20400603,55997,18,18,1,1,40,0,,0.0,0,0,3640.0,1,False
753,2022-11-14 03:39:57,21132992,55856,22,13,16,3,169,0,,0.0,0,9,46320.0,3,True
754,2022-11-14 11:58:17,21143296,55903,73,67,20,3,168,0,,0.0,0,6,81040.0,3,True
755,2022-11-14 13:25:45,21151461,55950,19,13,5,2,168,0,,0.0,0,6,14340.0,3,True
756,2022-11-14 20:43:34,21443400,56138,2,1,0,1,86,0,,0.0,0,1,1960.0,1,True
757,2022-11-14 01:51:08,21949331,55762,46,42,10,2,170,0,,0.0,0,4,31140.0,3,True
758,2022-11-14 02:44:06,22263810,55809,92,91,37,5,230,0,,0.0,0,1,382000.0,0,False
759,2022-11-14 19:53:05,22290375,56091,1,0,0,1,86,0,,0.0,0,1,0.0,1,False
760,2022-12-11 03:00:45,11236897,77241,86,64,80,7,251,0,,0.0,0,22,1432603.0,2,True
761,2022-12-11 02:49:14,16912239,77194,1,0,0,1,85,0,,0.0,0,1,0.0,1,False
762,2022-12-11 03:11:06,17768391,77288,19,17,7,2,169,0,,0.0,0,2,17260.0,3,True
763,2022-12-11 09:51:37,19799107,77523,28,25,12,3,159,0,,0.0,0,3,34180.0,3,False
764,2022-12-11 10:50:03,20113034,77617,29,24,11,3,171,0,,0.0,0,5,32620.0,3,True
765,2022-12-11 08:42:30,22399119,77382,1,0,6,2,159,0,,0.0,0,1,8400.0,3,True
766,2022-12-11 08:56:29,23692593,77429,9,3,0,1,85,0,,0.0,0,6,3920.0,1,True
767,2022-12-11 09:31:48,24631568,77476,17,6,2,1,168,0,,0.0,0,11,7580.0,3,False
768,2022-12-11 07:48:47,25452369,77335,1,1,0,1,8,0,,0.0,0,0,840.0,1,False
769,2022-12-11 10:18:20,25695594,77570,43,38,21,3,170,1,,0.0,0,5,65080.0,3,False
770,2022-12-11 13:24:34,25977436,77711,14,10,3,1,169,0,,0.0,0,4,5720.0,3,False
771,2022-12-11 12:46:55,26310660,77664,47,44,15,3,171,0,,0.0,0,3,79320.0,3,False
772,2022-12-11 01:17:01,26323333,77147,120,97,79,7,270,0,,0.0,0,23,1271578.0,2,True
773,2022-12-11 00:04:05,26325518,77100,53,44,26,4,171,0,,0.0,0,9,126990.0,0,False
774,2022-12-11 15:11:55,22156009,77758,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
775,2022-12-06 10:32:02,11687674,72635,3,1,0,1,86,0,,0.0,0,2,1400.0,1,False
776,2022-12-06 15:30:42,15910336,72917,117,108,60,6,225,0,,0.0,0,9,627643.0,2,True
777,2022-12-06 12:25:11,16213614,72776,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
778,2022-12-06 15:38:11,18690392,72964,33,28,14,3,163,0,,0.0,0,5,40680.0,3,False
779,2022-12-06 19:53:59,19859229,73058,14,7,6,2,167,0,,0.0,0,7,16600.0,3,False
780,2022-12-06 03:53:30,19983498,72259,40,33,19,3,166,0,,0.0,0,7,74080.0,3,True
781,2022-12-06 05:36:58,20019838,72353,11,10,19,3,170,0,,0.0,0,1,57200.0,3,False
782,2022-12-06 19:50:47,21310966,73011,87,81,28,4,169,0,,0.0,0,6,105740.0,0,True
783,2022-12-06 06:33:59,23343683,72447,44,44,23,4,63,1,,0.0,0,0,82160.0,1,False
784,2022-12-06 11:56:11,23679253,72729,21,16,4,2,170,0,,0.0,0,5,14880.0,3,True
785,2022-12-06 06:22:33,24230218,72400,5,3,0,1,86,0,,0.0,0,2,1400.0,1,False
786,2022-12-06 11:50:50,24468889,72682,13,6,2,1,159,0,,0.0,0,7,20900.0,3,False
787,2022-12-06 00:55:20,24751421,72118,6,0,0,1,85,0,,0.0,0,6,3080.0,1,False
788,2022-12-06 01:02:57,24832335,72165,37,29,21,3,168,0,,0.0,0,8,85740.0,3,False
789,2022-12-06 22:43:09,24901795,73199,18,11,3,2,168,0,,0.0,0,7,15540.0,3,True
790,2022-12-06 02:52:25,25256271,72212,5,0,0,1,85,0,,0.0,0,5,2800.0,1,True
791,2022-12-06 13:07:30,25269427,72823,1,0,0,1,86,0,,0.0,0,1,280.0,1,False
792,2022-12-06 04:26:30,25294382,72306,23,16,0,1,85,0,,0.0,0,7,10640.0,1,True
793,2022-12-06 07:06:02,25297809,72494,16,5,3,2,171,0,,0.0,0,11,10220.0,3,True
794,2022-12-06 22:45:13,25345051,73246,2,2,0,1,0,0,,0.0,0,0,0.0,1,False
795,2022-12-06 09:45:17,25470148,72588,41,30,11,3,170,1,22.0,458.0,1,11,30780.0,0,False
796,2022-12-06 08:54:28,25501474,72541,44,40,20,3,170,1,,0.0,0,4,61580.0,3,True
797,2022-12-06 23:32:36,25642671,73340,39,31,20,3,167,0,,0.0,0,8,83520.0,3,False
798,2022-12-06 20:50:13,25707784,73105,13,5,3,2,170,0,,0.0,0,8,9020.0,3,False
799,2022-12-06 14:43:23,25736212,72870,62,53,18,3,225,0,,0.0,0,9,108700.0,0,True
800,2022-12-06 23:22:12,25756590,73293,9,7,1,1,167,0,,0.0,0,2,3980.0,3,False
801,2022-12-06 22:27:21,25757349,73152,17,10,7,2,171,0,,0.0,0,7,12520.0,3,False
802,2022-12-17 23:33:58,26961330,82834,8,5,11,3,168,0,,0.0,0,3,25240.0,3,False
803,2022-12-01 21:33:07,12457415,68405,1,1,0,1,1,0,,0.0,0,0,0.0,1,True
804,2022-12-01 11:09:56,15119136,67982,2,1,0,1,86,0,,0.0,0,1,1120.0,1,False
805,2022-12-01 19:34:47,16120717,68358,1,0,0,1,85,0,,0.0,0,1,1120.0,1,False
806,2022-12-01 01:36:58,17345099,67653,18,11,6,2,166,0,,0.0,0,7,13880.0,3,False
807,2022-12-01 22:19:44,20098406,68452,57,57,11,3,52,0,,0.0,0,0,31700.0,1,False
808,2022-12-01 19:19:28,22572792,68311,125,107,35,5,211,0,,0.0,0,18,302550.0,0,False
809,2022-12-01 03:05:54,22935870,67700,14,7,0,1,86,0,,0.0,0,7,5600.0,1,False
810,2022-12-01 13:16:49,23304399,68123,12,9,8,2,171,1,,0.0,0,3,22540.0,3,False
811,2022-12-01 14:14:08,23966661,68170,14,8,0,1,86,0,,0.0,0,6,4480.0,1,False
812,2022-12-01 13:02:49,24123705,68076,1,1,1,1,11,0,,0.0,0,0,1680.0,1,True
813,2022-12-01 11:58:55,24154387,68029,47,36,5,2,171,0,,0.0,0,11,16020.0,3,False
814,2022-12-01 01:06:06,24207540,67606,31,30,7,2,168,0,,0.0,0,1,27660.0,3,True
815,2022-12-01 03:16:51,24423027,67747,29,22,12,3,169,0,,0.0,0,7,62840.0,3,False
816,2022-12-01 15:26:31,24536095,68264,1,0,0,1,86,0,,0.0,0,1,560.0,1,False
817,2022-12-01 10:41:48,24596539,67888,38,32,8,2,171,0,,0.0,0,6,29540.0,3,True
818,2022-12-01 22:58:39,24631752,68499,12,12,0,1,0,0,,0.0,0,0,0.0,1,False
819,2022-12-01 04:45:09,24739346,67794,7,6,0,1,86,0,,0.0,0,1,7000.0,1,True
820,2022-12-01 10:43:07,24823917,67935,5,1,0,1,86,0,,0.0,0,4,3920.0,1,False
821,2022-12-01 09:51:34,24916147,67841,19,12,1,1,171,0,,0.0,0,7,10920.0,3,True
822,2022-12-01 15:06:08,24920517,68217,24,17,5,2,171,0,,0.0,0,7,14120.0,3,False
823,2022-12-01 23:58:52,24936180,68546,36,32,13,3,169,0,,0.0,0,4,59100.0,3,True
824,2022-11-19 09:54:15,13246936,57736,5,2,0,1,85,0,,0.0,0,3,560.0,1,True
825,2022-11-19 23:41:41,14499769,57971,15,9,15,3,171,0,,0.0,0,6,46420.0,3,True
826,2022-11-19 09:49:35,16379329,57689,1,0,0,1,85,0,,0.0,0,1,0.0,1,False
827,2022-11-19 03:12:47,20928108,57595,91,88,25,4,171,0,,0.0,0,3,105540.0,3,False
828,2022-11-19 22:33:05,21990846,57877,1,1,0,1,6,0,,0.0,0,0,0.0,1,False
829,2022-11-19 02:47:23,22066286,57548,11,2,0,1,86,0,,0.0,0,9,6720.0,1,False
830,2022-11-19 08:20:01,22318826,57642,44,35,15,3,169,0,,0.0,0,9,77850.0,3,False
831,2022-11-19 22:14:42,22640435,57830,29,26,6,2,170,0,,0.0,0,3,14600.0,3,True
832,2022-11-19 23:33:59,22655914,57924,230,212,37,5,222,1,4.0,602.0,1,18,277440.0,0,False
833,2022-11-19 10:51:08,22740393,57783,15,8,2,1,169,0,,0.0,0,7,21120.0,3,False
834,2022-11-25 13:34:54,11783262,60603,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
835,2022-11-25 17:33:06,16676650,60838,2,2,0,1,0,0,,0.0,0,0,0.0,1,True
836,2022-11-25 13:16:55,19579825,60556,42,38,15,3,169,0,,0.0,0,4,57020.0,3,False
837,2022-11-25 05:56:39,20328268,60462,23,18,11,3,165,0,,0.0,0,5,29140.0,3,False
838,2022-11-25 15:41:11,20874863,60697,5,5,1,1,1,0,,0.0,0,0,1120.0,1,False
839,2022-11-25 01:52:32,21995078,60415,30,19,9,2,162,1,,0.0,0,11,20380.0,3,True
840,2022-11-25 21:45:43,22039537,61026,30,18,8,2,170,0,,0.0,0,12,10080.0,3,True
841,2022-11-25 20:32:02,22590134,60979,46,43,23,4,222,0,,0.0,0,3,143820.0,0,False
842,2022-11-25 16:36:53,22632592,60791,36,32,10,2,169,0,,0.0,0,4,32360.0,3,False
843,2022-11-25 15:32:19,22937503,60650,25,21,9,2,159,0,,0.0,0,4,13000.0,3,False
844,2022-11-25 15:53:02,23281491,60744,1,0,0,1,86,0,,0.0,0,1,280.0,1,False
845,2022-11-25 01:35:31,23298672,60368,43,43,6,2,23,0,,0.0,0,0,20560.0,1,False
846,2022-11-25 17:50:20,23331286,60885,30,19,6,2,169,0,,0.0,0,11,18280.0,3,False
847,2022-11-25 13:03:31,23724632,60509,56,49,28,4,231,0,,0.0,0,7,232650.0,0,True
848,2022-11-25 18:16:31,23817437,60932,98,86,23,3,168,1,12.0,500.0,1,12,80940.0,0,True
849,2022-11-25 22:04:01,23875673,61073,74,62,16,3,170,0,,0.0,0,12,49600.0,0,True
850,2022-11-14 23:17:23,21086555,56185,3,2,0,1,86,0,,0.0,0,1,3080.0,1,True
851,2022-11-04 23:08:06,20343057,52425,31,24,11,3,170,0,,0.0,0,7,34720.0,3,False
852,2022-11-25 23:15:24,23866404,61120,103,85,46,5,205,0,,0.0,0,18,603620.0,2,True
853,2022-11-09 06:36:19,18517685,53976,141,128,15,3,174,0,,0.0,0,13,101720.0,0,False
854,2022-11-09 04:52:45,18815788,53929,12,11,7,2,162,0,,0.0,0,1,19180.0,3,False
855,2022-11-09 14:16:57,18897415,54070,19,10,8,2,171,0,,0.0,0,9,28580.0,3,False
856,2022-11-09 22:02:29,20440278,54164,16,7,1,1,168,0,,0.0,0,9,5600.0,3,True
857,2022-11-09 09:28:49,20785301,54023,4,2,2,1,170,0,,0.0,0,2,3680.0,3,False
858,2022-11-09 22:08:06,20970244,54211,101,86,28,4,229,0,,0.0,0,15,215270.0,0,False
859,2022-11-09 14:20:45,21628642,54117,2,2,0,1,1,0,,0.0,0,0,0.0,1,False
860,2022-12-07 09:47:06,12457415,73622,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
861,2022-12-07 22:07:04,22290812,73998,95,76,70,7,254,0,,0.0,0,19,1127469.0,2,False
862,2022-12-07 20:39:15,22632638,73951,64,63,40,5,215,1,16.0,441.0,1,1,246300.0,0,False
863,2022-12-07 18:42:25,23991225,73857,80,73,39,5,223,0,,0.0,0,7,266410.0,0,False
864,2022-12-07 18:17:50,24276931,73810,17,11,4,1,170,0,,0.0,0,6,9900.0,3,False
865,2022-12-07 08:49:58,24462541,73575,1,0,0,1,86,0,,0.0,0,1,0.0,1,False
866,2022-12-07 09:51:06,24666505,73669,82,63,75,7,271,0,,0.0,0,19,1389845.0,2,False
867,2022-12-07 00:44:06,25238814,73387,1,0,0,1,85,0,,0.0,0,1,0.0,1,False
868,2022-12-07 10:17:02,25317520,73716,98,85,36,5,213,0,,0.0,0,13,301890.0,0,False
869,2022-12-07 04:57:18,25523853,73481,64,62,14,3,169,0,,0.0,0,2,39020.0,3,False
870,2022-12-07 19:38:48,25654401,73904,27,23,8,2,167,0,,0.0,0,4,22580.0,3,False
871,2022-12-07 03:09:56,25702494,73434,9,3,1,1,168,0,,0.0,0,6,6540.0,3,True
872,2022-12-07 12:32:11,25761857,73763,57,57,14,3,116,2,18.0,500.0,1,0,67560.0,3,True
873,2022-12-07 06:55:19,25793022,73528,61,46,32,4,229,2,21.0,396.0,1,15,183180.0,0,False
874,2022-12-07 23:01:16,25907033,74045,3,3,0,1,0,0,,0.0,0,0,0.0,1,False
875,2022-11-26 02:48:04,10733818,61261,6,4,0,1,86,0,,0.0,0,2,2240.0,1,True
876,2022-11-26 06:10:57,16676650,61496,24,14,6,2,169,0,,0.0,0,10,14640.0,3,True
877,2022-11-26 20:57:55,17880148,62248,35,29,16,3,169,0,,0.0,0,6,56280.0,3,False
878,2022-11-26 05:51:33,18040044,61402,77,60,29,5,222,0,,0.0,0,17,341320.0,0,False
879,2022-11-26 11:03:44,18900244,61684,1,1,0,1,10,0,,0.0,0,0,0.0,1,False
880,2022-11-26 06:03:58,19024329,61449,109,97,35,5,219,0,,0.0,0,12,386200.0,0,False
881,2022-11-26 21:45:25,19584310,62295,1,1,0,1,0,0,,0.0,0,0,0.0,1,False
882,2022-11-26 16:12:17,20389494,61872,55,44,51,6,248,0,,0.0,0,11,703544.0,2,True
883,2022-11-26 02:39:50,21614520,61214,3,3,0,1,1,0,,0.0,0,0,560.0,1,False
884,2022-11-26 10:14:06,21628665,61590,72,64,23,4,170,0,,0.0,0,8,109100.0,0,True
885,2022-11-26 08:22:00,22497536,61543,76,72,28,4,221,0,,0.0,0,4,157900.0,0,True
886,2022-11-26 22:44:35,22590088,62389,42,38,4,2,162,0,,0.0,0,4,16540.0,3,False
887,2022-11-26 13:22:35,22864087,61731,16,8,5,2,170,0,,0.0,0,8,15340.0,3,False
888,2022-11-26 22:35:53,23821830,62342,56,46,43,5,232,1,19.0,410.0,1,10,383670.0,0,True
889,2022-11-26 20:55:00,23823256,62201,75,64,21,4,217,0,,0.0,0,11,121760.0,0,True
890,2022-11-26 13:24:06,23861781,61778,96,80,31,4,220,1,15.0,425.0,1,16,242600.0,0,True
891,2022-11-26 10:41:00,23872568,61637,102,92,21,3,170,0,,0.0,0,10,74740.0,0,True
892,2022-11-26 00:03:50,23891658,61167,8,2,2,1,171,0,,0.0,0,6,6860.0,3,True
893,2022-11-26 18:23:09,23910288,62013,37,29,13,3,168,0,,0.0,0,8,41680.0,3,True
894,2022-11-26 18:39:34,23926963,62060,87,79,16,3,169,0,,0.0,0,8,56840.0,3,True
895,2022-11-26 20:30:55,23927262,62154,57,53,20,3,169,0,,0.0,0,4,88940.0,3,True
896,2022-11-26 13:43:13,23930183,61825,91,82,20,3,170,0,,0.0,0,9,74820.0,0,True
897,2022-11-26 04:03:34,23970686,61355,53,49,31,4,225,1,16.0,422.0,1,4,191150.0,0,True
898,2022-11-26 03:45:56,23981427,61308,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
899,2022-11-26 19:19:35,24011557,62107,15,5,4,2,169,0,,0.0,0,10,9720.0,3,False
900,2022-11-26 17:28:17,24019078,61966,13,6,0,1,85,0,,0.0,0,7,7840.0,1,True
901,2022-11-26 16:42:30,24078142,61919,7,3,0,1,85,0,,0.0,0,4,1400.0,1,False
902,2022-11-20 22:59:35,22462231,58582,42,37,13,3,169,0,,0.0,0,5,38880.0,3,False
903,2022-11-20 13:57:37,20611973,58300,20,8,7,2,166,0,,0.0,0,12,17180.0,3,True
904,2022-11-20 00:32:16,21388660,58065,31,25,14,3,169,0,,0.0,0,6,49520.0,3,False
905,2022-11-20 20:12:58,21486295,58488,7,2,15,3,169,0,,0.0,0,5,44740.0,3,False
906,2022-11-20 12:52:52,21847234,58206,78,66,24,4,169,0,,0.0,0,12,93040.0,0,False
907,2022-11-20 05:26:24,21954851,58159,22,22,5,2,15,0,,0.0,0,0,9020.0,1,False
908,2022-11-20 13:13:47,21989466,58253,3,1,0,1,85,0,,0.0,0,2,1120.0,1,False
909,2022-11-20 17:46:51,22112378,58441,2,2,0,1,5,0,,0.0,0,0,280.0,1,False
910,2022-11-20 20:28:24,22265420,58535,63,54,16,3,168,0,,0.0,0,9,52760.0,3,False
911,2022-11-20 16:23:30,22405513,58394,30,21,6,2,169,0,,0.0,0,9,41780.0,3,False
912,2022-11-20 15:00:25,22489348,58347,35,24,9,2,161,0,,0.0,0,11,26720.0,3,True
913,2022-11-20 00:10:46,22601358,58018,51,48,19,3,170,0,,0.0,0,3,99080.0,3,True
914,2022-11-20 04:28:07,22774709,58112,31,31,2,1,4,0,,0.0,0,0,4760.0,1,False
915,2022-11-15 01:50:48,20525401,56232,3,1,0,1,86,0,,0.0,0,2,2800.0,1,False
916,2022-11-15 18:58:15,21708613,56373,65,60,23,4,220,0,,0.0,0,5,171800.0,0,True
917,2022-11-15 13:59:29,22235750,56326,17,13,3,1,168,0,,0.0,0,4,10820.0,3,False
918,2022-11-15 09:51:35,22365056,56279,37,34,19,3,167,0,,0.0,0,3,64100.0,3,False
919,2022-12-02 14:05:08,11996541,69251,16,11,12,3,155,0,,0.0,0,5,31560.0,3,True
920,2022-12-02 11:29:42,15910336,68875,1,1,0,1,3,0,,0.0,0,0,0.0,1,True
921,2022-12-02 11:16:45,16355064,68828,8,8,3,1,14,0,,0.0,0,0,5120.0,1,False
922,2022-12-02 00:36:19,16884524,68593,155,142,27,4,218,0,,0.0,0,13,197820.0,0,True
923,2022-12-02 20:59:13,18360779,69627,1,1,0,1,0,0,,0.0,0,0,0.0,1,True
924,2022-12-02 16:07:34,19881930,69345,91,87,62,6,237,4,6.25,603.75,4,4,551660.0,0,False
925,2022-12-02 16:25:59,20514499,69392,7,5,0,1,86,0,,0.0,0,2,2240.0,1,False
926,2022-12-02 07:42:48,21057690,68734,24,12,8,2,170,0,,0.0,0,12,16220.0,3,True
927,2022-12-02 20:18:11,21976862,69533,38,25,15,3,168,0,,0.0,0,13,67000.0,0,False
928,2022-12-02 10:49:05,22690069,68781,1,0,0,1,86,0,,0.0,0,1,840.0,1,False
929,2022-12-02 04:15:35,23347409,68640,8,5,0,1,86,0,,0.0,0,3,3640.0,1,False
930,2022-12-02 05:15:41,23958657,68687,56,53,27,4,171,0,,0.0,0,3,96440.0,3,False
931,2022-12-02 13:37:00,23973469,69157,13,7,0,1,86,0,,0.0,0,6,4200.0,1,False
932,2022-12-02 18:59:39,24043274,69486,55,48,12,3,171,0,,0.0,0,7,45340.0,3,True
933,2022-12-02 12:57:08,24548170,69110,39,39,18,3,84,0,,0.0,0,0,59860.0,1,True
934,2022-12-02 14:39:11,24555553,69298,3,3,1,1,8,0,,0.0,0,0,2280.0,1,False
935,2022-12-02 12:01:01,24631752,69016,154,138,31,4,218,0,,0.0,0,16,229240.0,0,False
936,2022-12-02 13:54:06,24836820,69204,2,2,3,1,40,0,,0.0,0,0,3980.0,1,False
937,2022-12-02 11:51:06,24883188,68969,13,6,3,2,170,0,,0.0,0,7,18020.0,3,False
938,2022-12-02 12:49:37,24962492,69063,15,12,6,2,170,0,,0.0,0,3,11300.0,3,False
939,2022-12-02 16:53:05,25021602,69439,10,4,0,1,86,0,,0.0,0,6,5880.0,1,True
940,2022-12-02 20:42:39,25037587,69580,12,6,11,3,166,0,,0.0,0,6,29860.0,3,False
941,2022-12-02 11:43:01,25090395,68922,36,30,9,2,171,0,,0.0,0,6,36740.0,3,False
942,2022-11-04 18:26:21,13834816,52143,101,94,28,4,219,1,17.0,423.0,1,7,150760.0,0,False
943,2022-11-04 17:20:41,16974523,52049,89,77,28,4,168,0,,0.0,0,12,131760.0,0,True
944,2022-11-04 18:51:04,17153739,52190,1,1,0,1,5,0,,0.0,0,0,280.0,1,True
945,2022-11-04 20:45:43,19026836,52284,26,23,9,2,170,0,,0.0,0,3,18800.0,3,False
946,2022-11-04 03:09:15,19143170,51767,42,40,16,3,165,0,,0.0,0,2,50300.0,3,False
947,2022-11-04 17:20:55,20136540,52096,1,0,0,1,86,0,,0.0,0,1,280.0,1,False
948,2022-11-04 20:20:20,20141807,52237,1,1,0,1,0,0,,0.0,0,0,0.0,1,False
949,2022-11-04 06:20:46,20317251,51814,2,0,0,1,86,0,,0.0,0,2,280.0,1,False
950,2022-11-04 15:09:09,20539339,52002,57,50,16,3,171,0,,0.0,0,7,57680.0,3,False
951,2022-11-04 14:21:02,20697556,51908,1,1,0,1,2,0,,0.0,0,0,560.0,1,False
952,2022-11-04 06:38:46,20745281,51861,50,47,7,2,165,0,,0.0,0,3,17460.0,3,False
953,2022-11-04 15:06:56,20805380,51955,4,0,0,1,86,0,,0.0,0,4,840.0,1,True
954,2022-11-04 22:11:53,21186697,52378,24,17,9,2,170,0,,0.0,0,7,24600.0,3,True
955,2022-11-04 21:26:06,21386981,52331,39,27,9,3,171,0,,0.0,0,12,38140.0,0,False
956,2022-11-10 01:09:53,15188366,54352,5,3,0,1,86,0,,0.0,0,2,1120.0,1,False
957,2022-11-10 02:27:09,18917103,54399,59,58,10,3,171,0,,0.0,0,1,38460.0,3,False
958,2022-11-10 21:57:25,19510779,54634,4,4,0,1,37,0,,0.0,0,0,2240.0,1,False
959,2022-11-10 14:08:17,19582240,54540,14,14,2,1,8,0,,0.0,0,0,7380.0,1,False
960,2022-11-10 13:18:37,20594240,54493,16,7,11,3,168,0,,0.0,0,9,31280.0,3,False
961,2022-11-10 16:18:24,20755700,54587,35,28,14,3,170,0,,0.0,0,7,48220.0,3,False
962,2022-11-10 00:36:45,21310943,54258,14,6,3,1,171,0,,0.0,0,8,7320.0,3,False
963,2022-11-10 01:03:53,21778372,54305,6,1,8,2,171,0,,0.0,0,5,19600.0,3,False
964,2022-11-10 06:56:10,21945697,54446,41,35,14,3,169,0,,0.0,0,6,88500.0,3,False
